TRANS_ID,ID,Amount,TransactionDate,Is_First
94681,31751,27.94703084,01/07/2019,YES
94682,31752,300.8261271,01/07/2019,YES
94683,31753,184.6095047,01/07/2019,YES
94684,31754,11.72131728,01/07/2019,YES
94685,31755,131.5805095,01/07/2019,YES
94686,31756,1.624154157,01/07/2019,YES
94687,31757,323.8165347,01/07/2019,YES
94688,31758,23.46852014,01/07/2019,YES
94689,31759,75.74412864,01/07/2019,YES
94690,31760,111.9244837,01/07/2019,YES
94691,31761,407.3455597,01/07/2019,YES
94692,31762,631.5836947,01/07/2019,YES
94693,31762,19.63814013,01/01/2021,NO
94694,31763,155.605226,01/07/2019,YES
94695,31764,389.1738053,01/07/2019,YES
94696,31765,112.9982275,01/07/2019,YES
94697,31765,36.1315332,01/03/2020,NO
94698,31766,440.5071313,01/07/2019,YES
94699,31766,1.278594135,01/09/2020,NO
94700,31766,68.81343893,01/03/2021,NO
94701,31767,215.7511307,01/07/2019,YES
94702,31768,197.0446341,01/07/2019,YES
94703,31768,60.6302733,01/05/2021,NO
94704,31769,224.7430134,01/07/2019,YES
94705,31770,148.0522996,01/07/2019,YES
94706,31771,100.7346902,01/07/2019,YES
94707,31771,97.76825602,01/11/2021,NO
94708,31772,448.9382264,01/07/2019,YES
94709,31773,241.4178586,01/07/2019,YES
94710,31773,22.76529926,01/03/2021,NO
94711,31774,177.9601078,01/07/2019,YES
94712,31775,13.41163441,01/07/2019,YES
94713,31776,161.9607215,01/07/2019,YES
94714,31777,407.5311317,01/07/2019,YES
94715,31778,345.8704897,01/07/2019,YES
94716,31779,39.05662141,01/07/2019,YES
94717,31780,391.5958052,01/07/2019,YES
94718,31781,25.58726869,01/07/2019,YES
94719,31782,114.7256565,01/07/2019,YES
94720,31782,36.75804033,01/03/2019,NO
94721,31782,124.2623937,01/02/2021,NO
94722,31783,79.45871542,01/07/2019,YES
94723,31784,302.5875186,01/07/2019,YES
94724,31784,10.0367666,01/09/2019,NO
94725,31785,113.469792,01/07/2019,YES
94726,31785,90.37013525,01/09/2019,NO
94727,31786,27.40555909,01/07/2019,YES
94728,31787,117.0324832,01/07/2019,YES
94729,31788,230.9087331,01/07/2019,YES
94730,31789,170.7097777,01/07/2019,YES
94731,31789,11.76954019,01/02/2020,NO
94732,31790,162.7806082,01/07/2019,YES
94733,31791,96.59163896,01/07/2019,YES
94734,31792,385.8937812,01/07/2019,YES
94735,31793,31.51935733,01/07/2019,YES
94736,31794,208.3337982,01/07/2019,YES
94737,31794,99.59692952,01/06/2019,NO
94738,31794,45.77010225,01/08/2021,NO
94739,31795,172.9663096,01/07/2019,YES
94740,31796,19.26064232,01/07/2019,YES
94741,31797,108.5000283,01/07/2019,YES
94742,31798,139.3558237,01/07/2019,YES
94743,31799,137.7188875,01/07/2019,YES
94744,31800,101.2524889,01/07/2019,YES
94745,31801,359.9081432,01/07/2019,YES
94746,31802,172.2166741,01/07/2019,YES
94747,31803,300.0997013,01/07/2019,YES
94748,31804,366.9914675,01/07/2019,YES
94749,31804,90.40190993,01/08/2020,NO
94750,31804,81.03348175,01/10/2020,NO
94751,31804,54.19967384,01/06/2021,NO
94752,31805,201.2614785,01/07/2019,YES
94753,31806,44.00702576,01/07/2019,YES
94754,31807,301.517335,01/07/2019,YES
94755,31808,60.07382518,01/07/2019,YES
94756,31809,139.4156192,01/07/2019,YES
94757,31810,97.20630331,01/07/2019,YES
94758,31811,256.7247983,01/07/2019,YES
94759,31811,3.4280273,01/11/2021,NO
94760,31812,182.4041732,01/07/2019,YES
94761,31813,65.23193405,01/07/2019,YES
94762,31814,16.39217312,01/07/2019,YES
94763,31815,103.3694742,01/07/2019,YES
94764,31816,295.3291334,01/07/2019,YES
94765,31817,96.22301216,01/07/2019,YES
94766,31818,101.4503506,01/07/2019,YES
94767,31818,88.59882941,01/03/2019,NO
94768,31819,115.2253275,01/07/2019,YES
94769,31819,39.92831748,01/01/2021,NO
94770,31820,22.67726303,01/07/2019,YES
94771,31821,160.2885741,01/07/2019,YES
94772,31822,206.5964442,01/07/2019,YES
94773,31823,129.9152621,01/07/2019,YES
94774,31823,61.26786346,01/12/2019,NO
94775,31824,107.9157462,01/07/2019,YES
94776,31825,948.8098687,01/07/2019,YES
94777,31825,22.12316388,01/12/2019,NO
94778,31826,83.25005342,01/07/2019,YES
94779,31827,181.8693925,01/07/2019,YES
94780,31828,74.94128205,01/07/2019,YES
94781,31829,236.4604572,01/07/2019,YES
94782,31830,121.0609406,01/07/2019,YES
94783,31831,188.0360773,01/07/2019,YES
94784,31832,203.8326126,01/07/2019,YES
94785,31833,123.336101,01/07/2019,YES
94786,31834,211.80048,01/07/2019,YES
94787,31835,366.6491172,01/07/2019,YES
94788,31836,220.26908,01/07/2019,YES
94789,31837,37.69165478,01/07/2019,YES
94790,31838,115.6361812,01/07/2019,YES
94791,31839,605.4877551,01/07/2019,YES
94792,31839,62.16245805,01/12/2021,NO
94793,31840,71.50513722,01/07/2019,YES
94794,31840,16.5541661,01/11/2019,NO
94795,31841,362.1059962,01/07/2019,YES
94796,31842,272.6118197,01/07/2019,YES
94797,31843,7.222723568,01/07/2019,YES
94798,31844,291.1023439,01/07/2019,YES
94799,31845,50.92665989,01/07/2019,YES
94800,31846,237.2993538,01/07/2019,YES
94801,31846,39.3362347,01/02/2021,NO
94802,31847,153.8421839,01/07/2019,YES
94803,31847,11.15558779,01/06/2020,NO
94804,31848,154.3467624,01/07/2019,YES
94805,31849,247.5604709,01/07/2019,YES
94806,31849,18.46468539,01/11/2020,NO
94807,31849,155.7905195,01/02/2021,NO
94808,31850,280.3100976,01/07/2019,YES
94809,31851,336.8873681,01/07/2019,YES
94810,31852,287.879033,01/07/2019,YES
94811,31853,214.4026685,01/07/2019,YES
94812,31854,318.3590388,01/07/2019,YES
94813,31855,240.8291831,01/07/2019,YES
94814,31856,122.6777781,01/07/2019,YES
94815,31856,109.6893127,01/10/2019,NO
94816,31857,444.0075819,01/07/2019,YES
94817,31858,168.3048713,01/07/2019,YES
94818,31859,122.4928923,01/07/2019,YES
94819,31859,32.74201728,01/12/2021,NO
94820,31860,213.1849106,01/07/2019,YES
94821,31861,365.8610053,01/07/2019,YES
94822,31862,189.7982807,01/07/2019,YES
94823,31863,161.5867541,01/07/2019,YES
94824,31864,99.37810686,01/07/2019,YES
94825,31865,290.0012473,01/07/2019,YES
94826,31866,73.74742534,01/07/2019,YES
94827,31867,131.2285668,01/07/2019,YES
94828,31868,86.52785331,01/07/2019,YES
94829,31869,35.70290444,01/07/2019,YES
94830,31870,34.82878852,01/07/2019,YES
94831,31871,6.469585568,01/07/2019,YES
94832,31872,190.5238202,01/07/2019,YES
94833,31873,49.49855572,01/07/2019,YES
94834,31874,269.1389976,01/07/2019,YES
94835,31875,277.5386967,01/07/2019,YES
94836,31876,340.3459822,01/07/2019,YES
94837,31877,447.7518694,01/07/2019,YES
94838,31877,99.56270211,01/02/2020,NO
94839,31878,291.0724893,01/07/2019,YES
94840,31879,231.194847,01/07/2019,YES
94841,31879,82.89370281,01/02/2019,NO
94842,31880,111.8069187,01/07/2019,YES
94843,31880,27.2272707,01/10/2021,NO
94844,31881,199.1306073,01/07/2019,YES
94845,31882,328.6065136,01/07/2019,YES
94846,31883,61.23726307,01/07/2019,YES
94847,31884,417.1952662,01/07/2019,YES
94848,31884,18.57799564,01/11/2020,NO
94849,31884,93.6254139,01/01/2021,NO
94850,31885,156.932495,01/07/2019,YES
94851,31886,56.12411109,01/07/2019,YES
94852,31887,158.8442108,01/07/2019,YES
94853,31888,20.18837469,01/07/2019,YES
94854,31889,103.1283529,01/07/2019,YES
94855,31890,374.9307859,01/07/2019,YES
94856,31891,159.1453246,01/07/2019,YES
94857,31892,106.7355527,01/07/2019,YES
94858,31893,311.0646196,01/07/2019,YES
94859,31894,166.8270952,01/07/2019,YES
94860,31895,141.4185694,01/07/2019,YES
94861,31896,181.1672037,01/07/2019,YES
94862,31897,165.0620563,01/07/2019,YES
94863,31898,315.3648217,01/07/2019,YES
94864,31899,36.31167711,01/07/2019,YES
94865,31900,150.8268186,01/07/2019,YES
94866,31901,246.3296318,01/07/2019,YES
94867,31902,313.0979608,01/07/2019,YES
94868,31902,63.36146207,01/09/2020,NO
94869,31903,149.8820818,01/07/2019,YES
94870,31903,48.12827665,01/10/2021,NO
94871,31904,208.5901936,01/07/2019,YES
94872,31904,62.51680306,01/05/2019,NO
94873,31905,51.12739498,01/07/2019,YES
94874,31906,582.805651,01/07/2019,YES
94875,31906,120.869143,01/02/2021,NO
94876,31907,174.4371595,01/07/2019,YES
94877,31907,79.08318937,01/06/2019,NO
94878,31908,435.1800102,01/07/2019,YES
94879,31908,2.636849336,01/11/2019,NO
94880,31908,103.4837859,01/06/2020,NO
94881,31909,24.11828159,01/07/2019,YES
94882,31910,482.8877073,01/07/2019,YES
94883,31911,105.2744414,01/07/2019,YES
94884,31912,65.46941489,01/07/2019,YES
94885,31913,295.3141511,01/07/2019,YES
94886,31914,125.8573065,01/07/2019,YES
94887,31915,194.8246838,01/07/2019,YES
94888,31916,211.1850147,01/07/2019,YES
94889,31917,112.9247002,01/07/2019,YES
94890,31918,16.61410007,01/07/2019,YES
94891,31919,50.63726471,01/07/2019,YES
94892,31920,536.4642132,01/07/2019,YES
94893,31920,79.66210172,01/11/2020,NO
94894,31921,8.540944523,01/07/2019,YES
94895,31922,355.5770655,01/07/2019,YES
94896,31923,296.6575826,01/07/2019,YES
94897,31924,311.9342744,01/07/2019,YES
94898,31925,126.2765688,01/07/2019,YES
94899,31926,98.24429212,01/07/2019,YES
94900,31926,33.58454821,01/09/2020,NO
94901,31927,271.4102369,01/07/2019,YES
94902,31928,3.4171815,01/07/2019,YES
94903,31929,25.27841864,01/07/2019,YES
94904,31930,24.65946531,01/07/2019,YES
94905,31931,42.91396154,01/07/2019,YES
94906,31932,46.69736621,01/07/2019,YES
94907,31933,223.3622244,01/07/2019,YES
94908,31933,20.89542232,01/11/2021,NO
94909,31934,128.0406832,01/07/2019,YES
94910,31935,201.5690959,01/07/2019,YES
94911,31936,392.9513881,01/07/2019,YES
94912,31937,146.6054873,01/07/2019,YES
94913,31937,43.78328861,01/02/2020,NO
94914,31938,161.068493,01/07/2019,YES
94915,31939,136.8234465,01/07/2019,YES
94916,31939,165.9272115,01/03/2021,NO
94917,31940,20.65603241,01/07/2019,YES
94918,31941,177.7596153,01/07/2019,YES
94919,31942,181.5179728,01/07/2019,YES
94920,31943,70.60453972,01/07/2019,YES
94921,31944,102.2997577,01/07/2019,YES
94922,31944,97.28688906,01/03/2020,NO
94923,31945,143.163069,01/07/2019,YES
94924,31946,69.20225844,01/07/2019,YES
94925,31947,105.9373318,01/07/2019,YES
94926,31948,499.0219825,01/07/2019,YES
94927,31948,57.29443681,01/03/2020,NO
94928,31949,274.2661932,01/07/2019,YES
94929,31950,124.8854559,01/07/2019,YES
94930,31951,174.6035821,01/07/2019,YES
94931,31952,122.2902319,01/07/2019,YES
94932,31953,30.07988748,01/07/2019,YES
94933,31954,43.69133097,01/07/2019,YES
94934,31955,25.89566749,01/07/2019,YES
94935,31956,71.99099294,01/07/2019,YES
94936,31957,135.6047751,01/07/2019,YES
94937,31958,229.7286821,01/07/2019,YES
94938,31959,166.5436711,01/07/2019,YES
94939,31959,57.02275973,01/11/2020,NO
94940,31960,293.6793474,01/07/2019,YES
94941,31960,60.60605924,01/05/2020,NO
94942,31961,227.8627987,01/07/2019,YES
94943,31962,166.601994,01/07/2019,YES
94944,31963,165.1248904,01/07/2019,YES
94945,31964,20.94130003,01/07/2019,YES
94946,31965,224.3476194,01/07/2019,YES
94947,31966,127.8080748,01/07/2019,YES
94948,31967,93.18332727,01/07/2019,YES
94949,31968,91.65259483,01/07/2019,YES
94950,31969,76.80075031,01/07/2019,YES
94951,31970,31.04948912,01/07/2019,YES
94952,31971,24.37771662,01/07/2019,YES
94953,31972,6.19345609,01/07/2019,YES
94954,31973,405.0540572,01/07/2019,YES
94955,31974,129.1489911,01/07/2019,YES
94956,31975,227.5002979,01/07/2019,YES
94957,31976,53.0878755,01/07/2019,YES
94958,31977,62.89349538,01/07/2019,YES
94959,31978,289.8508593,01/07/2019,YES
94960,31979,56.74070043,01/07/2019,YES
94961,31980,99.76159101,01/07/2019,YES
94962,31980,24.31085907,01/02/2021,NO
94963,31981,328.5943882,01/07/2019,YES
94964,31982,163.41683,01/07/2019,YES
94965,31983,267.3155211,01/07/2019,YES
94966,31984,224.5524417,01/07/2019,YES
94967,31985,56.02169218,01/07/2019,YES
94968,31986,131.0969909,01/07/2019,YES
94969,31987,129.6450198,01/07/2019,YES
94970,31988,241.851631,01/07/2019,YES
94971,31989,0.498984731,01/07/2019,YES
94972,31990,187.2580174,01/07/2019,YES
94973,31991,315.980767,01/07/2019,YES
94974,31992,181.3499959,01/07/2019,YES
94975,31993,149.9469266,01/07/2019,YES
94976,31994,118.6018295,01/12/2019,YES
94977,31995,63.53147277,01/12/2019,YES
94978,31996,283.0025014,01/12/2019,YES
94979,31997,379.0448652,01/12/2019,YES
94980,31998,156.5617098,01/12/2019,YES
94981,31999,358.9243578,01/12/2019,YES
94982,32000,23.4824891,01/12/2019,YES
94983,32001,149.9533439,01/12/2019,YES
94984,32002,275.7453093,01/12/2019,YES
94985,32003,139.0545047,01/12/2019,YES
94986,32003,10.91324773,01/01/2020,NO
94987,32004,149.8635418,01/12/2019,YES
94988,32005,365.4309602,01/12/2019,YES
94989,32006,358.3742057,01/12/2019,YES
94990,32007,268.1683255,01/12/2019,YES
94991,32008,86.56015732,01/12/2019,YES
94992,32009,455.4039296,01/12/2019,YES
94993,32009,120.332142,01/05/2020,NO
94994,32009,91.52330206,01/12/2021,NO
94995,32010,247.0068255,01/12/2019,YES
94996,32010,132.0110946,01/11/2020,NO
94997,32011,70.25206263,01/12/2019,YES
94998,32012,2.534661153,01/12/2019,YES
94999,32013,169.2604474,01/12/2019,YES
95000,32013,117.5813886,01/10/2020,NO
95001,32014,54.11843435,01/12/2019,YES
95002,32014,40.41735304,01/02/2020,NO
95003,32015,370.4206041,01/12/2019,YES
95004,32016,16.46756287,01/12/2019,YES
95005,32017,97.87138387,01/12/2019,YES
95006,32018,232.2343436,01/12/2019,YES
95007,32019,36.49534112,01/12/2019,YES
95008,32020,591.2389217,01/12/2019,YES
95009,32020,106.6593774,01/05/2020,NO
95010,32020,61.8343813,01/08/2020,NO
95011,32020,8.098531543,01/02/2021,NO
95012,32021,312.4280633,01/12/2019,YES
95013,32022,315.0297695,01/12/2019,YES
95014,32023,57.49674165,01/12/2019,YES
95015,32023,3.159232256,01/06/2021,NO
95016,32024,107.7776208,01/12/2019,YES
95017,32024,72.7712414,01/05/2020,NO
95018,32025,112.0080897,01/12/2019,YES
95019,32026,443.9492304,01/12/2019,YES
95020,32026,30.16014434,01/06/2021,NO
95021,32027,34.71937532,01/12/2019,YES
95022,32028,304.7068306,01/12/2019,YES
95023,32029,103.2958972,01/12/2019,YES
95024,32030,112.5490628,01/12/2019,YES
95025,32031,511.7805411,01/12/2019,YES
95026,32031,55.99016814,01/11/2020,NO
95027,32031,44.63864566,01/09/2020,NO
95028,32032,161.9927164,01/12/2019,YES
95029,32033,247.6957596,01/12/2019,YES
95030,32034,493.3649403,01/12/2019,YES
95031,32034,25.66800887,01/05/2020,NO
95032,32034,166.6875124,01/03/2021,NO
95033,32035,201.7727705,01/12/2019,YES
95034,32036,143.0710618,01/12/2019,YES
95035,32037,140.909091,01/12/2019,YES
95036,32037,16.31404888,01/02/2021,NO
95037,32038,170.8382868,01/12/2019,YES
95038,32038,128.3225052,01/06/2021,NO
95039,32039,37.38245761,01/12/2019,YES
95040,32040,154.0570452,01/12/2019,YES
95041,32041,104.4594876,01/12/2019,YES
95042,32041,5.58955118,01/02/2020,NO
95043,32042,44.91290097,01/12/2019,YES
95044,32043,482.0802754,01/12/2019,YES
95045,32044,222.4231162,01/12/2019,YES
95046,32044,106.495647,01/08/2021,NO
95047,32045,51.48121936,01/12/2019,YES
95048,32045,57.11204457,01/08/2021,NO
95049,32046,105.3891268,01/12/2019,YES
95050,32046,150.2460518,01/10/2021,NO
95051,32047,236.0679588,01/12/2019,YES
95052,32048,102.2080368,01/12/2019,YES
95053,32049,68.73315244,01/12/2019,YES
95054,32050,230.431203,01/12/2019,YES
95055,32051,206.7123664,01/12/2019,YES
95056,32052,110.9828513,01/12/2019,YES
95057,32053,91.23845398,01/12/2019,YES
95058,32053,5.695662664,01/05/2020,NO
95059,32054,293.5316942,01/12/2019,YES
95060,32054,101.6238128,01/09/2021,NO
95061,32055,62.83444853,01/12/2019,YES
95062,32056,188.497504,01/12/2019,YES
95063,32057,22.72963602,01/12/2019,YES
95064,32058,44.77745413,01/12/2019,YES
95065,32059,60.74409681,01/12/2019,YES
95066,32059,0.126983649,01/10/2019,NO
95067,32060,216.2832564,01/12/2019,YES
95068,32060,94.96408886,01/05/2020,NO
95069,32061,130.9414592,01/12/2019,YES
95070,32062,43.85899598,01/12/2019,YES
95071,32063,136.5877196,01/12/2019,YES
95072,32064,245.1795333,01/12/2019,YES
95073,32065,200.4768288,01/12/2019,YES
95074,32066,43.01156754,01/12/2019,YES
95075,32067,275.8873139,01/12/2019,YES
95076,32068,103.3412757,01/12/2019,YES
95077,32069,2.323214963,01/12/2019,YES
95078,32070,88.78425704,01/12/2019,YES
95079,32071,6.338857117,01/12/2019,YES
95080,32072,27.74622959,01/12/2019,YES
95081,32073,28.68534557,01/12/2019,YES
95082,32074,368.7377941,01/12/2019,YES
95083,32074,70.56572386,01/08/2021,NO
95084,32075,397.9642625,01/12/2019,YES
95085,32076,272.0158769,01/12/2019,YES
95086,32077,232.2249077,01/12/2019,YES
95087,32077,24.97473743,01/09/2019,NO
95088,32078,384.6303525,01/12/2019,YES
95089,32079,262.6216784,01/12/2019,YES
95090,32080,139.4953936,01/12/2019,YES
95091,32081,107.876498,01/12/2019,YES
95092,32082,41.32261809,01/12/2019,YES
95093,32083,84.78154711,01/12/2019,YES
95094,32084,220.5672438,01/12/2019,YES
95095,32085,37.27345673,01/12/2019,YES
95096,32086,107.0254895,01/12/2019,YES
95097,32086,23.74342,01/11/2020,NO
95098,32087,223.7991598,01/12/2019,YES
95099,32088,391.6488999,01/12/2019,YES
95100,32088,44.78585398,01/06/2021,NO
95101,32089,151.1323945,01/12/2019,YES
95102,32090,213.2603319,01/12/2019,YES
95103,32090,18.91399634,01/03/2020,NO
95104,32091,296.1188572,01/12/2019,YES
95105,32091,103.3422296,01/11/2021,NO
95106,32092,69.50749608,01/12/2019,YES
95107,32093,296.9065287,01/12/2019,YES
95108,32093,10.65199249,01/09/2021,NO
95109,32094,473.0466127,01/12/2019,YES
95110,32094,10.5369259,01/08/2020,NO
95111,32094,22.4892286,01/06/2021,NO
95112,32095,131.3113164,01/12/2019,YES
95113,32096,180.3548048,01/12/2019,YES
95114,32097,176.5215025,01/12/2019,YES
95115,32098,154.8926626,01/12/2019,YES
95116,32099,201.6312446,01/12/2019,YES
95117,32100,598.0329438,01/12/2019,YES
95118,32100,43.71414695,01/03/2020,NO
95119,32100,6.939749788,01/11/2021,NO
95120,32101,20.10427076,01/12/2019,YES
95121,32102,305.2375691,01/12/2019,YES
95122,32103,303.9968947,01/12/2019,YES
95123,32104,160.4184156,01/12/2019,YES
95124,32105,521.3362263,01/12/2019,YES
95125,32105,36.24150314,01/03/2019,NO
95126,32105,17.00690997,01/08/2019,NO
95127,32105,10.19106827,01/06/2020,NO
95128,32105,11.40301253,01/01/2020,NO
95129,32106,47.99535755,01/12/2019,YES
95130,32107,120.6712665,01/12/2019,YES
95131,32108,167.0071373,01/12/2019,YES
95132,32109,351.316691,01/12/2019,YES
95133,32109,89.53859515,01/03/2019,NO
95134,32109,72.40417462,01/02/2020,NO
95135,32110,159.2017008,01/12/2019,YES
95136,32111,10.97079628,01/12/2019,YES
95137,32112,162.2453019,01/12/2019,YES
95138,32113,37.78502953,01/12/2019,YES
95139,32114,344.1773748,01/12/2019,YES
95140,32115,596.7706089,01/12/2019,YES
95141,32116,303.4964374,01/12/2019,YES
95142,32117,118.4511141,01/12/2019,YES
95143,32118,46.15161246,01/12/2019,YES
95144,32119,66.22847463,01/12/2019,YES
95145,32120,450.2811227,01/12/2019,YES
95146,32120,21.26088849,01/11/2020,NO
95147,32120,80.01985393,01/05/2020,NO
95148,32120,116.9729619,01/06/2020,NO
95149,32120,68.65121417,01/06/2021,NO
95150,32121,86.75316944,01/12/2019,YES
95151,32121,61.70815036,01/05/2020,NO
95152,32122,124.2713948,01/12/2019,YES
95153,32123,225.0002672,01/12/2019,YES
95154,32124,170.3604445,01/12/2019,YES
95155,32125,67.96660652,01/12/2019,YES
95156,32125,26.21915628,01/03/2020,NO
95157,32126,688.5954739,01/12/2019,YES
95158,32126,56.59004012,01/06/2020,NO
95159,32127,103.2946124,01/12/2019,YES
95160,32128,57.896077,01/12/2019,YES
95161,32129,144.9472443,01/12/2019,YES
95162,32130,165.0880463,01/12/2019,YES
95163,32131,215.4645029,01/12/2019,YES
95164,32132,273.7008234,01/12/2019,YES
95165,32133,236.3687777,01/12/2019,YES
95166,32134,352.9809538,01/12/2019,YES
95167,32135,240.8216191,01/12/2019,YES
95168,32135,58.4327279,01/08/2021,NO
95169,32136,70.87664321,01/12/2019,YES
95170,32136,63.25401346,01/01/2021,NO
95171,32137,33.41988188,01/12/2019,YES
95172,32138,211.1457521,01/12/2019,YES
95173,32139,139.3635977,01/12/2019,YES
95174,32139,38.01951864,01/08/2019,NO
95175,32140,49.12007572,01/12/2019,YES
95176,32141,142.3111751,01/12/2019,YES
95177,32142,118.8182544,01/12/2019,YES
95178,32143,217.6511586,01/12/2019,YES
95179,32144,107.8942455,01/12/2019,YES
95180,32145,72.88832942,01/12/2019,YES
95181,32146,107.9053252,01/12/2019,YES
95182,32147,378.5162105,01/12/2019,YES
95183,32148,211.0781213,01/12/2019,YES
95184,32149,366.5496409,01/12/2019,YES
95185,32149,49.81898604,01/11/2021,NO
95186,32150,208.220289,01/12/2019,YES
95187,32151,15.09803448,01/12/2019,YES
95188,32152,476.0833916,01/12/2019,YES
95189,32152,7.222944452,01/02/2020,NO
95190,32152,62.68976569,01/11/2020,NO
95191,32152,34.4991885,01/03/2020,NO
95192,32152,82.56271783,01/10/2020,NO
95193,32153,83.75983584,01/12/2019,YES
95194,32154,189.233546,01/12/2019,YES
95195,32154,47.34582336,01/09/2019,NO
95196,32155,238.2623843,01/12/2019,YES
95197,32155,67.36004149,01/09/2021,NO
95198,32156,85.14242732,01/12/2019,YES
95199,32157,109.4593379,01/12/2019,YES
95200,32158,205.2967764,01/12/2019,YES
95201,32159,135.3027602,01/12/2019,YES
95202,32160,98.97515028,01/12/2019,YES
95203,32161,227.3870765,01/12/2019,YES
95204,32162,229.2349602,01/12/2019,YES
95205,32162,90.09795818,01/09/2021,NO
95206,32163,718.6592795,01/12/2019,YES
95207,32163,58.38579291,01/01/2020,NO
95208,32163,67.535224,01/06/2021,NO
95209,32163,17.35378936,01/12/2021,NO
95210,32164,156.4468303,01/12/2019,YES
95211,32165,215.8475572,01/12/2019,YES
95212,32166,268.9571915,01/12/2019,YES
95213,32167,196.2774039,01/12/2019,YES
95214,32168,17.9571278,01/12/2019,YES
95215,32169,375.7442089,01/12/2019,YES
95216,32169,5.28976496,01/02/2019,NO
95217,32170,38.62788537,01/12/2019,YES
95218,32171,185.1949165,01/12/2019,YES
95219,32171,8.492903958,01/06/2021,NO
95220,32172,16.59500696,01/12/2019,YES
95221,32173,95.88061887,01/12/2019,YES
95222,32174,12.24673304,01/12/2019,YES
95223,32175,150.3584845,01/12/2019,YES
95224,32176,53.98536098,01/12/2019,YES
95225,32177,359.8236324,01/12/2019,YES
95226,32178,62.10977064,01/12/2019,YES
95227,32179,154.1487512,01/12/2019,YES
95228,32180,360.3521521,01/12/2019,YES
95229,32181,33.01406953,01/12/2019,YES
95230,32182,198.9558448,01/12/2019,YES
95231,32183,239.4889232,01/12/2019,YES
95232,32184,91.42287942,01/12/2019,YES
95233,32185,41.45650613,01/12/2019,YES
95234,32186,50.61752014,01/12/2019,YES
95235,32187,241.3689163,01/12/2019,YES
95236,32188,3.384316003,01/12/2019,YES
95237,32189,318.8488068,01/12/2019,YES
95238,32190,135.1201852,01/12/2019,YES
95239,32191,40.36735204,01/12/2019,YES
95240,32192,295.2689859,01/12/2019,YES
95241,32193,46.07092236,01/12/2019,YES
95242,32194,92.4652144,01/12/2019,YES
95243,32195,127.3613207,01/12/2019,YES
95244,32196,84.06723262,01/12/2019,YES
95245,32197,143.7712628,01/12/2019,YES
95246,32198,326.6540171,01/12/2019,YES
95247,32199,257.7141508,01/12/2019,YES
95248,32200,146.4972095,01/12/2019,YES
95249,32201,131.0821352,01/12/2019,YES
95250,32202,29.24764092,01/12/2019,YES
95251,32203,77.53008263,01/12/2019,YES
95252,32204,26.63427235,01/12/2019,YES
95253,32205,265.7881851,01/12/2019,YES
95254,32206,22.41885982,01/12/2019,YES
95255,32207,223.5274506,01/12/2019,YES
95256,32208,163.0069299,01/12/2019,YES
95257,32209,152.1213387,01/12/2019,YES
95258,32209,36.82230647,01/02/2021,NO
95259,32210,11.16352798,01/12/2019,YES
95260,32211,116.740463,01/12/2019,YES
95261,32212,189.3641745,01/12/2019,YES
95262,32213,265.5487232,01/12/2019,YES
95263,32214,279.6945752,01/12/2019,YES
95264,32215,45.96067263,01/12/2019,YES
95265,32216,24.87067298,01/12/2019,YES
95266,32217,192.35756,01/12/2019,YES
95267,32218,189.2965557,01/12/2019,YES
95268,32219,260.5980446,01/12/2019,YES
95269,32220,602.4385552,01/12/2019,YES
95270,32221,351.3234663,01/12/2019,YES
95271,32222,400.5449183,01/12/2019,YES
95272,32223,61.14063821,01/12/2019,YES
95273,32224,142.6630734,01/12/2019,YES
95274,32225,238.7206101,01/12/2019,YES
95275,32226,10.87382155,01/12/2019,YES
95276,32227,438.5748582,01/12/2019,YES
95277,32227,16.32561589,01/08/2019,NO
95278,32228,72.63482158,01/12/2019,YES
95279,32229,194.9501831,01/12/2019,YES
95280,32230,16.76386512,01/12/2019,YES
95281,32231,119.4499809,01/12/2019,YES
95282,32232,332.3802061,01/12/2019,YES
95283,32233,174.194139,01/12/2019,YES
95284,32234,43.41631099,01/12/2019,YES
95285,32235,467.5949731,01/12/2019,YES
95286,32235,48.33814564,01/10/2019,NO
95287,32235,64.07718507,01/05/2020,NO
95288,32235,48.34934281,01/09/2020,NO
95289,32236,3.940314482,01/12/2019,YES
95290,32237,135.8780052,01/12/2019,YES
95291,32238,1.196812915,01/12/2019,YES
95292,32239,179.4510746,01/12/2019,YES
95293,32240,79.80033198,01/12/2019,YES
95294,32241,48.15836752,01/12/2019,YES
95295,32242,259.0330653,01/12/2019,YES
95296,32242,139.6246384,01/02/2020,NO
95297,32243,94.38132956,01/12/2019,YES
95298,32243,16.02424805,01/08/2019,NO
95299,32244,308.7140124,01/12/2019,YES
95300,32245,37.70306713,01/12/2019,YES
95301,32246,77.52618331,01/12/2019,YES
95302,32247,36.16594729,01/12/2019,YES
95303,32248,170.5427376,01/12/2019,YES
95304,32249,521.3547343,01/12/2019,YES
95305,32249,141.5038757,01/09/2021,NO
95306,32249,122.7749676,01/11/2021,NO
95307,32250,216.1708204,01/12/2019,YES
95308,32251,353.1644616,01/12/2019,YES
95309,32252,69.3506241,01/12/2019,YES
95310,32253,7.140419511,01/12/2019,YES
95311,32254,293.8607055,01/12/2019,YES
95312,32254,16.66403236,01/06/2020,NO
95313,32255,142.8567802,01/12/2019,YES
95314,32256,217.5903553,01/12/2019,YES
95315,32257,120.9069461,01/12/2019,YES
95316,32258,154.1423274,01/12/2019,YES
